,date,price
2398,2007-10-25,767.5
2399,2007-10-24,757.5
2400,2007-10-23,758.25
2401,2007-10-22,751.3
2402,2007-10-19,763.0
2403,2007-10-18,764.15
2404,2007-10-17,762.5
2405,2007-10-16,756.75
2406,2007-10-15,758.9
2407,2007-10-12,749.5
2408,2007-10-11,749.0
2409,2007-10-10,741.25
2410,2007-10-09,736.0
2411,2007-10-08,733.8
2412,2007-10-05,737.0
2413,2007-10-04,725.5
2414,2007-10-03,730.25
2415,2007-10-02,731.0
2416,2007-10-01,742.5
2417,2007-09-28,743.0
2418,2007-09-27,731.75
2419,2007-09-26,734.75
2420,2007-09-25,728.5
2421,2007-09-24,730.0
2422,2007-09-21,737.0
2423,2007-09-20,734.5
2424,2007-09-19,725.15
2425,2007-09-18,714.75
2426,2007-09-17,719.0
2427,2007-09-14,716.35
2428,2007-09-13,704.5
2429,2007-09-12,706.0
2430,2007-09-11,704.15
2431,2007-09-10,703.5
2432,2007-09-07,701.0
2433,2007-09-06,688.15
2434,2007-09-05,680.25
2435,2007-09-04,678.75
2436,2007-09-03,672.0
2437,2007-08-31,672.0
2438,2007-08-30,666.0
2439,2007-08-29,664.25
2440,2007-08-28,666.0
2441,2007-08-27,660.9
2442,2007-08-24,660.85
2443,2007-08-23,660.75
2444,2007-08-22,659.5
2445,2007-08-21,657.5
2446,2007-08-20,659.5
2447,2007-08-17,657.5
2448,2007-08-16,662.25
2449,2007-08-15,667.25
2450,2007-08-14,668.35
2451,2007-08-13,668.8
2452,2007-08-10,668.5
2453,2007-08-09,662.6
2454,2007-08-08,675.5
2455,2007-08-07,668.0
2456,2007-08-06,671.5
2457,2007-08-03,670.5
2458,2007-08-02,666.25
2459,2007-08-01,665.75
2460,2007-07-31,665.5
2461,2007-07-30,661.5
2462,2007-07-27,660.5
2463,2007-07-26,670.0
2464,2007-07-25,674.75
2465,2007-07-24,684.3
2466,2007-07-23,682.0
2467,2007-07-20,681.6
2468,2007-07-19,674.5
2469,2007-07-18,666.75
2470,2007-07-17,666.5
2471,2007-07-16,666.0
2472,2007-07-13,666.5
2473,2007-07-12,667.25
2474,2007-07-11,663.0
2475,2007-07-10,661.7
2476,2007-07-09,661.3
2477,2007-07-06,648.75
2478,2007-07-05,651.0
2479,2007-07-04,654.15
2480,2007-07-03,654.25
2481,2007-07-02,654.8
2482,2007-06-29,650.5
2483,2007-06-28,647.25
2484,2007-06-27,642.1
2485,2007-06-26,647.0
2486,2007-06-25,650.8
2487,2007-06-22,652.85
2488,2007-06-21,650.5
2489,2007-06-20,657.7
2490,2007-06-19,656.3
2491,2007-06-18,656.0
2492,2007-06-15,653.1
2493,2007-06-14,653.25
2494,2007-06-13,647.65
2495,2007-06-12,647.25
2496,2007-06-11,650.3
2497,2007-06-08,655.25
2498,2007-06-07,668.75
2499,2007-06-06,669.7
2500,2007-06-05,671.5
2501,2007-06-04,671.1
2502,2007-06-01,666.5
2503,2007-05-31,659.1
2504,2007-05-30,652.65
2505,2007-05-29,660.15
2506,2007-05-28,655.3
2507,2007-05-25,655.3
2508,2007-05-24,659.0
2509,2007-05-23,662.05
2510,2007-05-22,662.0
2511,2007-05-21,658.0
2512,2007-05-18,657.0
2513,2007-05-17,656.75
2514,2007-05-16,667.75
2515,2007-05-15,668.25
2516,2007-05-14,670.2
2517,2007-05-11,669.0
2518,2007-05-10,673.5
2519,2007-05-09,683.0
2520,2007-05-08,684.25
2521,2007-05-07,688.8
2522,2007-05-04,688.8
2523,2007-05-03,674.2
2524,2007-05-02,669.5
2525,2007-05-01,673.6
2526,2007-04-30,677.0
2527,2007-04-27,677.5
2528,2007-04-26,673.0
2529,2007-04-25,684.0
2530,2007-04-24,688.4
2531,2007-04-23,688.7
2532,2007-04-20,691.4
2533,2007-04-19,681.9
2534,2007-04-18,688.75
2535,2007-04-17,688.0
2536,2007-04-16,686.5
2537,2007-04-13,681.75
2538,2007-04-12,677.25
2539,2007-04-11,678.2
2540,2007-04-10,677.4
2541,2007-04-09,673.5
2542,2007-04-06,673.5
2543,2007-04-05,673.5
2544,2007-04-04,672.25
2545,2007-04-03,664.25
2546,2007-04-02,658.3
2547,2007-03-30,661.75
2548,2007-03-29,661.0
2549,2007-03-28,666.75
2550,2007-03-27,664.0
2551,2007-03-26,663.0
2552,2007-03-23,656.25
2553,2007-03-22,663.0
2554,2007-03-21,658.75
2555,2007-03-20,659.0
2556,2007-03-19,655.0
2557,2007-03-16,653.2
2558,2007-03-15,648.5
2559,2007-03-14,643.25
2560,2007-03-13,650.8
2561,2007-03-12,647.8
2562,2007-03-09,652.25
2563,2007-03-08,654.25
2564,2007-03-07,646.4
2565,2007-03-06,643.75
2566,2007-03-05,636.8
2567,2007-03-02,651.9
2568,2007-03-01,670.4
2569,2007-02-28,664.2
2570,2007-02-27,676.2
2571,2007-02-26,685.8
2572,2007-02-23,683.0
2573,2007-02-22,676.6
2574,2007-02-21,661.25
2575,2007-02-20,663.9
2576,2007-02-19,670.8
2577,2007-02-16,665.1
2578,2007-02-15,664.75
2579,2007-02-14,668.25
2580,2007-02-13,667.8
2581,2007-02-12,664.6
2582,2007-02-09,664.5
2583,2007-02-08,656.0
2584,2007-02-07,653.75
2585,2007-02-06,653.25
2586,2007-02-05,649.4
2587,2007-02-02,645.7
2588,2007-02-01,660.2
2589,2007-01-31,650.5
2590,2007-01-30,645.2
2591,2007-01-29,644.8
2592,2007-01-26,645.5
2593,2007-01-25,651.75
2594,2007-01-24,642.1
2595,2007-01-23,642.5
2596,2007-01-22,639.0
2597,2007-01-19,629.0
2598,2007-01-18,635.0
2599,2007-01-17,626.5
2600,2007-01-16,627.05
2601,2007-01-15,627.0
2602,2007-01-12,619.75
2603,2007-01-11,612.0
2604,2007-01-10,608.4
2605,2007-01-09,609.6
2606,2007-01-08,609.5
2607,2007-01-05,609.5
2608,2007-01-04,628.7
2609,2007-01-03,642.6
2610,2007-01-02,639.75
2611,2007-01-01,632.0
2612,2006-12-29,632.0
2613,2006-12-28,632.0
2614,2006-12-27,628.5
2615,2006-12-26,620.5
2616,2006-12-25,620.5
2617,2006-12-22,620.5
2618,2006-12-21,620.5
2619,2006-12-20,619.25
2620,2006-12-19,620.5
2621,2006-12-18,614.0
2622,2006-12-15,623.75
2623,2006-12-14,627.4
2624,2006-12-13,624.0
2625,2006-12-12,628.0
2626,2006-12-11,626.8
2627,2006-12-08,637.4
2628,2006-12-07,627.75
2629,2006-12-06,636.0
2630,2006-12-05,645.9
2631,2006-12-04,646.0
2632,2006-12-01,648.75
2633,2006-11-30,646.7
2634,2006-11-29,637.5
2635,2006-11-28,637.0
2636,2006-11-27,638.8
2637,2006-11-24,639.5
2638,2006-11-23,630.25
2639,2006-11-22,631.8
2640,2006-11-21,624.5
2641,2006-11-20,625.5
2642,2006-11-17,620.5
2643,2006-11-16,624.75
2644,2006-11-15,617.75
2645,2006-11-14,627.0
2646,2006-11-13,623.5
2647,2006-11-10,629.3
2648,2006-11-09,625.25
2649,2006-11-08,623.2
2650,2006-11-07,625.75
2651,2006-11-06,626.1
2652,2006-11-03,622.75
2653,2006-11-02,620.75
2654,2006-11-01,614.1
2655,2006-10-31,603.75
2656,2006-10-30,608.5
2657,2006-10-27,596.25
2658,2006-10-26,596.25
2659,2006-10-25,580.75
2660,2006-10-24,575.6
2661,2006-10-23,582.8
2662,2006-10-20,596.6
2663,2006-10-19,597.25
2664,2006-10-18,594.0
2665,2006-10-17,590.0
2666,2006-10-16,595.1
2667,2006-10-13,586.1
2668,2006-10-12,573.0
2669,2006-10-11,574.1
2670,2006-10-10,571.4
2671,2006-10-09,575.3
2672,2006-10-06,560.75
2673,2006-10-05,573.3
2674,2006-10-04,573.6
2675,2006-10-03,582.25
2676,2006-10-02,600.6
2677,2006-09-29,599.25
2678,2006-09-28,603.0
2679,2006-09-27,593.75
2680,2006-09-26,591.0
2681,2006-09-25,584.8
2682,2006-09-22,589.0
2683,2006-09-21,578.75
2684,2006-09-20,580.25
2685,2006-09-19,583.5
2686,2006-09-18,580.5
2687,2006-09-15,573.6
2688,2006-09-14,584.4
2689,2006-09-13,589.0
2690,2006-09-12,590.7
2691,2006-09-11,588.0
2692,2006-09-08,610.0
2693,2006-09-07,621.5
2694,2006-09-06,635.4
2695,2006-09-05,637.75
2696,2006-09-04,626.8
2697,2006-09-01,621.05
2698,2006-08-31,623.5
2699,2006-08-30,617.75
2700,2006-08-29,613.4
2701,2006-08-28,621.3
2702,2006-08-25,621.25
2703,2006-08-24,623.75
2704,2006-08-23,628.1
2705,2006-08-22,622.75
2706,2006-08-21,625.0
2707,2006-08-18,613.9
2708,2006-08-17,625.5
2709,2006-08-16,629.75
2710,2006-08-15,625.5
2711,2006-08-14,624.6
2712,2006-08-11,644.5
2713,2006-08-10,644.75
2714,2006-08-09,649.0
2715,2006-08-08,646.0
2716,2006-08-07,649.8
2717,2006-08-04,652.25
2718,2006-08-03,644.4
2719,2006-08-02,654.4
2720,2006-08-01,637.25
2721,2006-07-31,632.5
2722,2006-07-28,637.1
2723,2006-07-27,639.0
2724,2006-07-26,614.3
2725,2006-07-25,618.75
2726,2006-07-24,605.7
2727,2006-07-21,634.0
2728,2006-07-20,642.5
2729,2006-07-19,641.6
2730,2006-07-18,645.0
2731,2006-07-17,652.5
2732,2006-07-14,663.25
2733,2006-07-13,649.5
2734,2006-07-12,650.0
2735,2006-07-11,630.75
2736,2006-07-10,626.0
2737,2006-07-07,631.5
2738,2006-07-06,626.0
2739,2006-07-05,623.0
2740,2006-07-04,622.0
2741,2006-07-03,623.0
2742,2006-06-30,613.5
2743,2006-06-29,589.25
2744,2006-06-28,582.75
2745,2006-06-27,588.75
2746,2006-06-26,583.5
2747,2006-06-23,579.6
2748,2006-06-22,584.5
2749,2006-06-21,574.6
2750,2006-06-20,567.0
2751,2006-06-19,571.0
2752,2006-06-16,574.0
2753,2006-06-15,569.5
2754,2006-06-14,567.75
2755,2006-06-13,586.5
2756,2006-06-12,609.2
2757,2006-06-09,616.0
2758,2006-06-08,614.0
2759,2006-06-07,617.75
2760,2006-06-06,627.0
2761,2006-06-05,641.8
2762,2006-06-02,632.25
2763,2006-06-01,625.0
2764,2006-05-31,653.0
2765,2006-05-30,660.5
2766,2006-05-29,642.3
2767,2006-05-26,642.25
2768,2006-05-25,642.5
2769,2006-05-24,648.5
2770,2006-05-23,666.75
2771,2006-05-22,652.5
2772,2006-05-19,651.5
2773,2006-05-18,693.5
2774,2006-05-17,699.5
2775,2006-05-16,692.0
2776,2006-05-15,687.5
2777,2006-05-12,725.0
2778,2006-05-11,715.5
2779,2006-05-10,699.9
2780,2006-05-09,691.25
2781,2006-05-08,675.5
2782,2006-05-05,678.0
2783,2006-05-04,673.5
2784,2006-05-03,673.6
2785,2006-05-02,661.0
2786,2006-05-01,644.0
2787,2006-04-28,644.0
2788,2006-04-27,638.0
2789,2006-04-26,635.5
2790,2006-04-25,634.75
2791,2006-04-24,622.5
2792,2006-04-21,623.5
2793,2006-04-20,625.0
2794,2006-04-19,624.75
2795,2006-04-18,614.75
2796,2006-04-17,593.0
2797,2006-04-14,593.0
2798,2006-04-13,593.0
2799,2006-04-12,597.25
2800,2006-04-11,597.75
2801,2006-04-10,597.3
2802,2006-04-07,589.75
2803,2006-04-06,592.5
2804,2006-04-05,586.5
2805,2006-04-04,588.0
2806,2006-04-03,587.0
2807,2006-03-31,582.0
2808,2006-03-30,584.0
2809,2006-03-29,565.0
2810,2006-03-28,567.5
2811,2006-03-27,565.0
2812,2006-03-24,556.75
2813,2006-03-23,546.5
2814,2006-03-22,550.75
2815,2006-03-21,547.5
2816,2006-03-20,555.8
2817,2006-03-17,552.75
2818,2006-03-16,552.75
2819,2006-03-15,556.5
2820,2006-03-14,545.8
2821,2006-03-13,543.5
2822,2006-03-10,535.0
2823,2006-03-09,550.1
2824,2006-03-08,544.75
2825,2006-03-07,553.0
2826,2006-03-06,565.3
2827,2006-03-03,565.0
2828,2006-03-02,563.75
2829,2006-03-01,564.25
2830,2006-02-28,556.0
2831,2006-02-27,553.3
2832,2006-02-24,554.15
2833,2006-02-23,551.2
2834,2006-02-22,553.0
2835,2006-02-21,554.0
2836,2006-02-20,554.5
2837,2006-02-17,551.7
2838,2006-02-16,538.75
2839,2006-02-15,540.5
2840,2006-02-14,539.7
2841,2006-02-13,549.3
2842,2006-02-10,557.0
2843,2006-02-09,560.25
2844,2006-02-08,548.75
2845,2006-02-07,558.7
2846,2006-02-06,569.8
2847,2006-02-03,569.0
2848,2006-02-02,572.15
2849,2006-02-01,568.25
2850,2006-01-31,568.75
2851,2006-01-30,565.0
2852,2006-01-27,561.75
2853,2006-01-26,556.5
2854,2006-01-25,561.75
2855,2006-01-24,557.25
2856,2006-01-23,554.5
2857,2006-01-20,567.25
2858,2006-01-19,554.75
2859,2006-01-18,545.0
2860,2006-01-17,553.25
2861,2006-01-16,561.8
2862,2006-01-13,548.25
2863,2006-01-12,542.5
2864,2006-01-11,544.4
2865,2006-01-10,543.5
2866,2006-01-09,541.5
2867,2006-01-06,535.25
2868,2006-01-05,524.75
2869,2006-01-04,529.5
2870,2006-01-03,530.0
2871,2006-01-02,513.0
2872,2005-12-30,513.0
2873,2005-12-29,513.0
2874,2005-12-28,518.0
2875,2005-12-27,500.0
2876,2005-12-26,500.0
2877,2005-12-23,500.0
2878,2005-12-22,500.0
2879,2005-12-21,489.0
2880,2005-12-20,502.5
2881,2005-12-19,508.8
2882,2005-12-16,507.0
2883,2005-12-15,506.25
2884,2005-12-14,509.5
2885,2005-12-13,522.5
2886,2005-12-12,536.5
2887,2005-12-09,525.5
2888,2005-12-08,515.7
2889,2005-12-07,515.4
2890,2005-12-06,504.25
2891,2005-12-05,505.7
2892,2005-12-02,502.5
2893,2005-12-01,499.75
2894,2005-11-30,495.65
2895,2005-11-29,496.0
2896,2005-11-28,496.0
2897,2005-11-25,495.9
2898,2005-11-24,493.4
2899,2005-11-23,487.6
2900,2005-11-22,492.6
2901,2005-11-21,489.0
2902,2005-11-18,485.85
2903,2005-11-17,486.15
2904,2005-11-16,475.75
2905,2005-11-15,468.25
2906,2005-11-14,467.5
2907,2005-11-11,466.75
2908,2005-11-10,467.0
2909,2005-11-09,462.55
2910,2005-11-08,461.6
2911,2005-11-07,456.5
2912,2005-11-04,460.5
2913,2005-11-03,461.85
2914,2005-11-02,460.8
2915,2005-11-01,459.5
2916,2005-10-31,470.8
2917,2005-10-28,470.75
2918,2005-10-27,474.4
2919,2005-10-26,473.2
2920,2005-10-25,472.25
2921,2005-10-24,466.1
2922,2005-10-21,462.85
2923,2005-10-20,464.3
2924,2005-10-19,465.9
2925,2005-10-18,472.0
2926,2005-10-17,474.5
2927,2005-10-14,466.0
2928,2005-10-13,469.5
2929,2005-10-12,475.1
2930,2005-10-11,475.5
2931,2005-10-10,473.2
2932,2005-10-07,472.7
2933,2005-10-06,471.8
2934,2005-10-05,463.5
2935,2005-10-04,467.45
2936,2005-10-03,466.1
2937,2005-09-30,473.25
2938,2005-09-29,472.4
2939,2005-09-28,464.0
2940,2005-09-27,464.1
2941,2005-09-26,461.7
2942,2005-09-23,462.65
2943,2005-09-22,466.25
2944,2005-09-21,469.1
2945,2005-09-20,464.8
2946,2005-09-19,464.5
2947,2005-09-16,457.2
2948,2005-09-15,454.8
2949,2005-09-14,449.3
2950,2005-09-13,445.4
2951,2005-09-12,448.4
2952,2005-09-09,448.25
2953,2005-09-08,448.55
2954,2005-09-07,445.05
2955,2005-09-06,444.15
2956,2005-09-05,446.1
2957,2005-09-02,443.6
2958,2005-09-01,439.6
2959,2005-08-31,433.25
2960,2005-08-30,430.65
2961,2005-08-29,436.8
2962,2005-08-26,436.75
2963,2005-08-25,438.85
2964,2005-08-24,440.0
2965,2005-08-23,439.35
2966,2005-08-22,439.7
2967,2005-08-19,439.65
2968,2005-08-18,439.65
2969,2005-08-17,442.0
2970,2005-08-16,443.0
2971,2005-08-15,443.5
2972,2005-08-12,447.25
2973,2005-08-11,440.75
2974,2005-08-10,436.55
2975,2005-08-09,433.3
2976,2005-08-08,436.2
2977,2005-08-05,438.25
2978,2005-08-04,438.6
2979,2005-08-03,434.6
2980,2005-08-02,431.0
2981,2005-08-01,431.7
2982,2005-07-29,429.0
2983,2005-07-28,426.4
2984,2005-07-27,424.0
2985,2005-07-26,423.25
2986,2005-07-25,425.4
2987,2005-07-22,425.0
2988,2005-07-21,424.25
2989,2005-07-20,422.15
2990,2005-07-19,419.25
2991,2005-07-18,420.9
2992,2005-07-15,418.35
2993,2005-07-14,424.3
2994,2005-07-13,424.5
2995,2005-07-12,426.25
2996,2005-07-11,424.2
2997,2005-07-08,424.4
2998,2005-07-07,425.2
2999,2005-07-06,423.5
3000,2005-07-05,423.75
3001,2005-07-04,427.4
3002,2005-07-01,432.6
3003,2005-06-30,437.1
3004,2005-06-29,435.8
3005,2005-06-28,437.0
3006,2005-06-27,439.3
3007,2005-06-24,440.55
3008,2005-06-23,439.15
3009,2005-06-22,437.0
3010,2005-06-21,435.2
3011,2005-06-20,439.4
3012,2005-06-17,437.5
3013,2005-06-16,433.0
3014,2005-06-15,428.7
3015,2005-06-14,426.85
3016,2005-06-13,429.1
3017,2005-06-10,422.55
3018,2005-06-09,422.5
3019,2005-06-08,424.55
3020,2005-06-07,424.1
3021,2005-06-06,425.9
3022,2005-06-03,423.55
3023,2005-06-02,420.4
3024,2005-06-01,415.35
3025,2005-05-31,414.45
3026,2005-05-30,418.3
3027,2005-05-27,418.25
3028,2005-05-26,418.0
3029,2005-05-25,418.4
3030,2005-05-24,418.3
3031,2005-05-23,418.0
3032,2005-05-20,418.0
3033,2005-05-19,420.8
3034,2005-05-18,419.75
3035,2005-05-17,420.0
3036,2005-05-16,419.3
3037,2005-05-13,420.0
3038,2005-05-12,424.25
3039,2005-05-11,426.1
3040,2005-05-10,427.4
3041,2005-05-09,425.5
3042,2005-05-06,425.15
3043,2005-05-05,429.15
3044,2005-05-04,428.8
3045,2005-05-03,427.9
3046,2005-05-02,435.7
3047,2005-04-29,435.7
3048,2005-04-28,432.5
3049,2005-04-27,434.35
3050,2005-04-26,437.0
3051,2005-04-25,432.9
3052,2005-04-22,434.6
3053,2005-04-21,434.0
3054,2005-04-20,433.2
3055,2005-04-19,427.45
3056,2005-04-18,425.8
3057,2005-04-15,424.6
3058,2005-04-14,423.45
3059,2005-04-13,427.5
3060,2005-04-12,427.3
3061,2005-04-11,429.0
3062,2005-04-08,425.2
3063,2005-04-07,428.0
3064,2005-04-06,425.75
3065,2005-04-05,424.6
3066,2005-04-04,423.9
3067,2005-04-01,427.15
3068,2005-03-31,427.5
3069,2005-03-30,426.45
3070,2005-03-29,426.1
3071,2005-03-28,425.2
3072,2005-03-25,425.15
3073,2005-03-24,425.15
3074,2005-03-23,426.15
3075,2005-03-22,432.15
3076,2005-03-21,432.7
3077,2005-03-18,437.15
3078,2005-03-17,438.6
3079,2005-03-16,443.0
3080,2005-03-15,440.65
3081,2005-03-14,442.0
3082,2005-03-11,443.7
3083,2005-03-10,440.9
3084,2005-03-09,439.5
3085,2005-03-08,437.25
3086,2005-03-07,433.0
3087,2005-03-04,433.45
3088,2005-03-03,430.2
3089,2005-03-02,431.75
3090,2005-03-01,433.45
3091,2005-02-28,435.5
3092,2005-02-25,434.25
3093,2005-02-24,433.75
3094,2005-02-23,432.6
3095,2005-02-22,432.85
3096,2005-02-21,427.2
3097,2005-02-18,427.1
3098,2005-02-17,426.25
3099,2005-02-16,423.1
3100,2005-02-15,424.4
3101,2005-02-14,424.2
3102,2005-02-11,418.85
3103,2005-02-10,415.5
3104,2005-02-09,411.15
3105,2005-02-08,411.1
3106,2005-02-07,414.4
3107,2005-02-04,415.9
3108,2005-02-03,416.5
3109,2005-02-02,421.6
3110,2005-02-01,420.9
3111,2005-01-31,422.2
3112,2005-01-28,426.8
3113,2005-01-27,424.5
3114,2005-01-26,425.8
3115,2005-01-25,424.5
3116,2005-01-24,427.4
3117,2005-01-21,423.3
3118,2005-01-20,422.9
3119,2005-01-19,424.95
3120,2005-01-18,421.75
3121,2005-01-17,422.3
3122,2005-01-14,422.5
3123,2005-01-13,423.6
3124,2005-01-12,426.6
3125,2005-01-11,421.35
3126,2005-01-10,420.0
3127,2005-01-07,422.2
3128,2005-01-06,424.35
3129,2005-01-05,426.0
3130,2005-01-04,427.75
3131,2005-01-03,435.6
3132,2004-12-31,435.6
3133,2004-12-30,435.6
3134,2004-12-29,440.25
3135,2004-12-28,441.1
3136,2004-12-27,441.1
3137,2004-12-24,441.1
3138,2004-12-23,441.1
3139,2004-12-22,441.0
3140,2004-12-21,440.95
3141,2004-12-20,442.5
3142,2004-12-17,438.9
3143,2004-12-16,439.5
3144,2004-12-15,439.0
3145,2004-12-14,437.1
3146,2004-12-13,435.1
3147,2004-12-10,434.0
3148,2004-12-09,437.1
3149,2004-12-08,436.9
3150,2004-12-07,451.8
3151,2004-12-06,453.1
3152,2004-12-03,448.65
3153,2004-12-02,454.2
3154,2004-12-01,452.85
3155,2004-11-30,453.4
3156,2004-11-29,451.3
3157,2004-11-26,451.0
3158,2004-11-25,451.15
3159,2004-11-24,448.6
3160,2004-11-23,448.15
3161,2004-11-22,447.8
3162,2004-11-19,445.6
3163,2004-11-18,442.0
3164,2004-11-17,443.45
3165,2004-11-16,439.4
3166,2004-11-15,437.6
3167,2004-11-12,436.05
3168,2004-11-11,433.8
3169,2004-11-10,433.4
3170,2004-11-09,433.65
3171,2004-11-08,431.9
3172,2004-11-05,431.0
3173,2004-11-04,430.5
3174,2004-11-03,423.5
3175,2004-11-02,424.2
3176,2004-11-01,428.9
3177,2004-10-29,425.55
3178,2004-10-28,424.2
3179,2004-10-27,428.25
3180,2004-10-26,427.5
3181,2004-10-25,429.2
3182,2004-10-22,422.8
3183,2004-10-21,422.5
3184,2004-10-20,423.6
3185,2004-10-19,419.35
3186,2004-10-18,419.1
3187,2004-10-15,420.4
3188,2004-10-14,415.35
3189,2004-10-13,411.25
3190,2004-10-12,414.7
3191,2004-10-11,421.7
3192,2004-10-08,421.75
3193,2004-10-07,418.1
3194,2004-10-06,418.45
3195,2004-10-05,415.4
3196,2004-10-04,412.6
3197,2004-10-01,418.1
3198,2004-09-30,415.65
3199,2004-09-29,412.95
3200,2004-09-28,411.7
3201,2004-09-27,409.2
3202,2004-09-24,407.85
3203,2004-09-23,411.5
3204,2004-09-22,405.35
3205,2004-09-21,408.5
3206,2004-09-20,404.3
3207,2004-09-17,405.7
3208,2004-09-16,403.4
3209,2004-09-15,404.45
3210,2004-09-14,405.25
3211,2004-09-13,399.3
3212,2004-09-10,401.35
3213,2004-09-09,398.7
3214,2004-09-08,396.3
3215,2004-09-07,398.1
3216,2004-09-06,401.6
3217,2004-09-03,401.15
3218,2004-09-02,406.1
3219,2004-09-01,407.65
3220,2004-08-31,407.25
3221,2004-08-30,405.1
3222,2004-08-27,405.1
3223,2004-08-26,406.05
3224,2004-08-25,406.0
3225,2004-08-24,406.2
3226,2004-08-23,410.6
3227,2004-08-20,410.55
3228,2004-08-19,406.5
3229,2004-08-18,402.45
3230,2004-08-17,401.3
3231,2004-08-16,401.7
3232,2004-08-13,396.75
3233,2004-08-12,394.15
3234,2004-08-11,393.85
3235,2004-08-10,399.5
3236,2004-08-09,399.0
3237,2004-08-06,399.0
3238,2004-08-05,390.85
3239,2004-08-04,391.5
3240,2004-08-03,390.95
3241,2004-08-02,391.5
3242,2004-07-30,391.4
3243,2004-07-29,387.3
3244,2004-07-28,387.3
3245,2004-07-27,389.85
3246,2004-07-26,390.8
3247,2004-07-23,391.5
3248,2004-07-22,397.75
3249,2004-07-21,398.5
3250,2004-07-20,400.0
3251,2004-07-19,406.4
3252,2004-07-16,406.3
3253,2004-07-15,403.15
3254,2004-07-14,403.8
3255,2004-07-13,400.9
3256,2004-07-12,406.4
3257,2004-07-09,406.5
3258,2004-07-08,405.35
3259,2004-07-07,399.65
3260,2004-07-06,394.5
3261,2004-07-05,398.3
3262,2004-07-02,397.75
3263,2004-07-01,394.8
3264,2004-06-30,395.8
3265,2004-06-29,394.4
3266,2004-06-28,404.3
3267,2004-06-25,401.5
3268,2004-06-24,400.0
3269,2004-06-23,393.9
3270,2004-06-22,395.75
3271,2004-06-21,395.3
3272,2004-06-18,395.1
3273,2004-06-17,386.1
3274,2004-06-16,385.25
3275,2004-06-15,386.5
3276,2004-06-14,385.1
3277,2004-06-11,384.85
3278,2004-06-10,384.95
3279,2004-06-09,386.85
3280,2004-06-08,392.35
3281,2004-06-07,393.6
3282,2004-06-04,388.3
3283,2004-06-03,390.35
3284,2004-06-02,394.85
3285,2004-06-01,397.2
3286,2004-05-31,393.3
3287,2004-05-28,393.25
3288,2004-05-27,393.6
3289,2004-05-26,389.65
3290,2004-05-25,388.9
3291,2004-05-24,384.0
3292,2004-05-21,385.3
3293,2004-05-20,379.5
3294,2004-05-19,380.75
3295,2004-05-18,377.7
3296,2004-05-17,383.0
3297,2004-05-14,376.5
3298,2004-05-13,375.15
3299,2004-05-12,382.2
3300,2004-05-11,375.25
3301,2004-05-10,375.0
3302,2004-05-07,380.8
3303,2004-05-06,387.5
3304,2004-05-05,392.55
3305,2004-05-04,391.25
3306,2004-05-03,388.5
3307,2004-04-30,388.5
3308,2004-04-29,386.0
3309,2004-04-28,392.25
3310,2004-04-27,396.25
3311,2004-04-26,397.0
3312,2004-04-23,394.5
3313,2004-04-22,392.3
3314,2004-04-21,392.75
3315,2004-04-20,396.85
3316,2004-04-19,403.1
3317,2004-04-16,400.85
3318,2004-04-15,398.25
3319,2004-04-14,397.75
3320,2004-04-13,407.9
3321,2004-04-12,419.5
3322,2004-04-09,419.5
3323,2004-04-08,419.5
3324,2004-04-07,419.0
3325,2004-04-06,418.5
3326,2004-04-05,417.7
3327,2004-04-02,419.0
3328,2004-04-01,427.25
3329,2004-03-31,423.7
3330,2004-03-30,420.0
3331,2004-03-29,421.3
3332,2004-03-26,421.5
3333,2004-03-25,416.1
3334,2004-03-24,415.25
3335,2004-03-23,416.25
3336,2004-03-22,417.7
3337,2004-03-19,412.0
3338,2004-03-18,410.75
3339,2004-03-17,402.75
3340,2004-03-16,402.5
3341,2004-03-15,398.1
3342,2004-03-12,398.0
3343,2004-03-11,398.45
3344,2004-03-10,400.25
3345,2004-03-09,401.5
3346,2004-03-08,399.9
3347,2004-03-05,399.25
3348,2004-03-04,392.0
3349,2004-03-03,390.5
3350,2004-03-02,395.75
3351,2004-03-01,400.0
3352,2004-02-27,395.85
3353,2004-02-26,393.25
3354,2004-02-25,400.25
3355,2004-02-24,402.25
3356,2004-02-23,399.5
3357,2004-02-20,405.25
3358,2004-02-19,409.8
3359,2004-02-18,414.5
3360,2004-02-17,414.5
3361,2004-02-16,411.7
3362,2004-02-13,416.0
3363,2004-02-12,411.6
3364,2004-02-11,405.75
3365,2004-02-10,408.55
3366,2004-02-09,406.0
3367,2004-02-06,404.25
3368,2004-02-05,399.55
3369,2004-02-04,399.25
3370,2004-02-03,401.45
3371,2004-02-02,398.4
3372,2004-01-30,399.75
3373,2004-01-29,405.7
3374,2004-01-28,411.0
3375,2004-01-27,405.7
3376,2004-01-26,408.2
3377,2004-01-23,409.0
3378,2004-01-22,409.25
3379,2004-01-21,407.6
3380,2004-01-20,409.25
3381,2004-01-19,406.6
3382,2004-01-16,408.4
3383,2004-01-15,412.5
3384,2004-01-14,419.5
3385,2004-01-13,425.5
3386,2004-01-12,425.3
3387,2004-01-09,423.35
3388,2004-01-08,421.0
3389,2004-01-07,421.75
3390,2004-01-06,424.4
3391,2004-01-05,420.6
3392,2004-01-02,415.25
3393,2004-01-01,416.3
3394,2003-12-31,416.25
3395,2003-12-30,416.25
3396,2003-12-29,412.0
